Date,sto,rain,inflow,outflow
2015-10-09,2430.08,0.5,1.69,4.74
2015-10-10,2427.98,17.95,2.64,4.73
2015-10-11,2426.65,2.98,3.45,4.78
2015-10-12,2423.99,0.08,2.09,4.75
2015-10-13,2421.52,0,2.3,4.77
2015-10-14,2419.62,0,2.86,4.75
2015-10-15,2416.59,0,1.71,4.74
2015-10-16,2413.75,0,1.93,4.76
2015-10-17,2411.86,0,2.87,4.76
2015-10-18,2405.82,0,1.74,7.78
2015-10-19,2399.22,0,1.12,7.72
2015-10-20,2392.82,0.05,1.38,7.77
2015-10-21,2386.24,0,1.62,8.19
2015-10-22,2379.89,0,1.83,8.19
2015-10-23,2373.31,0.03,1.66,8.23
2015-10-24,2367.35,1.6,1.77,7.73
2015-10-25,2361.03,0,1.47,7.8
2015-10-26,2353.61,0.05,0.78,8.21
2015-10-27,2351.75,22.92,3.32,5.18
2015-10-28,2348.03,0.02,1.47,5.17
2015-10-29,2343.42,1.25,2.57,7.19
2015-10-30,2337.69,0,1.42,7.15
2015-10-31,2331.6,0,1.1,7.18
2015-11-01,2326.45,0,1.99,7.13
2015-11-02,2321.31,0,1.51,6.65
2015-11-03,2317.45,0,1.75,5.6
2015-11-04,2314.17,0.05,1.32,4.61
2015-11-05,2311.24,0,1.63,4.56
2015-11-06,2308.88,4.27,2.21,4.58
2015-11-07,2307.98,45.11,2.82,3.72
2015-11-08,2315.27,32.18,10.58,3.28
2015-11-09,2328.08,16.46,13.67,0.87
2015-11-10,2341.54,2.89,14.75,1.29
2015-11-11,2351.35,0.61,12.41,2.6
2015-11-12,2359.53,0.05,10.77,2.59
2015-11-13,2367.72,40.22,10.79,2.6
2015-11-14,2384.92,19.92,19.77,2.58
2015-11-15,2408.64,0.61,25.47,1.75
2015-11-16,2431.45,19.7,23.68,0.86
2015-11-17,2449.67,2.39,19.06,0.86
2015-11-18,2466.88,8.53,18.06,0.85
2015-11-19,2484.73,1.55,18.69,0.84
2015-11-20,2502.73,0.81,18.87,0.86
2015-11-21,2518.1,0,16.23,0.85
2015-11-22,2531.38,6.05,14.13,0.87
2015-11-23,2543.89,18.13,13.38,0.88
2015-11-24,2556.4,1.19,14.25,1.74
2015-11-25,2570.41,12.95,15.73,1.72
2015-11-26,2583.7,0.47,15.02,1.73
2015-11-27,2594.02,0.09,12.04,1.73
2015-11-28,2605.61,0.13,13.34,1.74
2015-11-29,2614.35,4,10.47,1.73
2015-11-30,2621.49,2.18,8.86,1.73
2015-12-01,2628.86,0.16,9.1,1.73
2015-12-02,2636.42,24.04,9.3,1.74
2015-12-03,2649.63,5.89,14.5,1.29
2015-12-04,2662.32,0.08,13.98,1.28
2015-12-05,2674.73,0.21,13.68,1.28
2015-12-06,2684.87,0.07,11.43,1.29
2015-12-07,2693.19,0,9.7,1.38
2015-12-08,2702.18,0.02,10.7,1.72
2015-12-09,2707.16,0,8.01,3.02
2015-12-10,2714.72,3.59,8.85,1.28
2015-12-11,2722.95,1.02,9.53,1.3
2015-12-12,2729.26,0,7.59,1.28
2015-12-13,2738.42,0,10.45,1.29
2015-12-14,2745,6.06,7.87,1.28
2015-12-15,2751.83,1.19,8.13,1.29
2015-12-16,2758.44,0,7.68,1.08
2015-12-17,2764.65,0,7.51,1.3
2015-12-18,2770.47,0.03,7.55,1.74
2015-12-19,2776.95,0,8.25,1.76
2015-12-20,2778.84,0,3.6,1.71
2015-12-21,2782.7,2.18,5.6,1.74
2015-12-22,2787.64,0.18,6.68,1.74
2015-12-23,2791.51,2.59,5.6,1.72
2015-12-24,2796.05,0.03,6.26,1.72
2015-12-25,2798.2,0,3.87,1.72
2015-12-26,2802.34,0.08,5.86,1.73
2015-12-27,2804.48,0,3.87,1.72
2015-12-28,2805.3,0,3.4,2.58
2015-12-29,2807.04,0,3.89,2.15
2015-12-30,2808.12,0.68,3.66,2.59
2015-12-31,2809.6,0.13,4.07,2.59
2016-01-01,2809.1,0.03,2.94,3.45
2016-01-02,2809.26,0,3.61,3.45
2016-01-03,2810.08,0,3.84,3.02
2016-01-04,2810.91,0,4.27,3.45
2016-01-05,2811.73,0,4.27,3.45
2016-01-06,2811.06,0,2.8,3.46
2016-01-07,2810.81,0,3.63,3.89
2016-01-08,2807.9,0,0.97,3.88
2016-01-09,2807.24,0,3.22,3.88
2016-01-10,2806.99,0,3.63,3.88
2016-01-11,2804.76,0,1.65,3.89
2016-01-12,2804.09,0,3.22,3.88
2016-01-13,2802.52,0.04,2.3,3.88
2016-01-14,2800.29,0.05,1.66,3.89
2016-01-15,2799.63,0.25,2.8,3.46
2016-01-16,2798.73,0.03,2.54,3.45
2016-01-17,2796.09,0.53,0.81,3.45
2016-01-18,2794.53,0.81,2.32,3.89
2016-01-19,2791.24,0,1.46,4.75
2016-01-20,2788.61,0,2.12,4.75
2016-01-21,2784.68,0,0.8,4.74
2016-01-22,2779.04,0,0.84,6.48
2016-01-23,2775.78,0,1.49,4.75
2016-01-24,2772.52,0,1.49,4.75
2016-01-25,2766.9,0,0.87,6.48
2016-01-26,2762.78,0,1.48,5.61
2016-01-27,2759.54,0.04,2.38,5.61
2016-01-28,2754.38,0,0.45,5.61
2016-01-29,2751.57,0.81,3.66,6.47
2016-01-30,2748.35,0.11,1.53,4.75
2016-01-31,2745.78,0,2.18,4.75
2016-02-01,2740.43,0,1.12,6.48
2016-02-02,2735.31,0,0.78,5.89
2016-02-03,2729.58,0,1.61,7.34
2016-02-04,2723.64,0,1.41,7.35
2016-02-05,2717.95,0,0.79,6.48
2016-02-06,2712.9,0.12,0.57,5.62
2016-02-07,2709.13,0.04,0.97,4.75
2016-02-08,2705.78,3.66,1.39,4.75
2016-02-09,2702.02,1.04,1.85,5.61
2016-02-10,2697.64,0.17,1.23,5.61
2016-02-11,2692.66,0.05,1.49,6.48
2016-02-12,2690.17,30.58,3.12,5.61
2016-02-13,2693.68,34.57,8.27,4.75
2016-02-14,2697,6.49,8.06,4.74
2016-02-15,2704.88,0,10.48,2.59
2016-02-16,2710.9,0.36,8.19,2.15
2016-02-17,2715.28,0.07,6.53,2.16
2016-02-18,2719.25,0.63,6.11,2.15
2016-02-19,2718.62,0.14,2.83,3.46
2016-02-20,2723.84,0,7.38,2.16
2016-02-21,2726.14,0,4.46,2.16
2016-02-22,2723.83,0,2.01,4.31
2016-02-23,2721.54,0,2.02,4.32
2016-02-24,2722.58,0.04,5.36,4.32
2016-02-25,2722.37,0,4.11,4.32
2016-02-26,2718.41,0.16,1.22,5.17
2016-02-27,2716.96,4.08,2,3.45
2016-02-28,2717.79,17.17,4.29,3.45
2016-02-29,2717.59,0.93,3.68,3.88
2016-03-01,2713.03,0.06,2.86,7.41
2016-03-02,2708.91,0,3.3,7.42
2016-03-03,2704.39,0.02,2.92,7.42
2016-03-04,2700.52,0.35,3.55,7.42
2016-03-05,2698.99,60.65,5.9,7.42
2016-03-06,2723.82,0.55,32.25,7.43
2016-03-07,2749.01,0.03,33.2,8.01
2016-03-08,2767.02,0,25.43,7.42
2016-03-09,2776.52,0.08,16.91,7.42
2016-03-10,2781.4,0,12.31,7.42
2016-03-11,2783.35,0,10.24,8.29
2016-03-12,2786.76,0,9.96,6.55
2016-03-13,2787.04,0.08,6.84,6.56
2016-03-14,2785.63,0,6.88,8.28
2016-03-15,2785.47,0,7.27,7.42
2016-03-16,2783.65,0,5.6,7.42
2016-03-17,2781.01,0.03,4.79,7.42
2016-03-18,2780.45,0.16,7.72,8.29
2016-03-19,2778.45,0,4.56,6.56
2016-03-20,2777.27,0,5.37,6.55
2016-03-21,2772.38,0,3.4,8.28
2016-03-22,2771.03,0,6.07,7.42
2016-03-23,2769.87,2.23,6.26,7.42
2016-03-24,2766.26,0.21,3.82,7.43
2016-03-25,2762.05,0.49,4.08,8.28
2016-03-26,2760.31,0,4.81,6.55
2016-03-27,2759.18,0.04,5.43,6.56
2016-03-28,2755,0,4.12,8.28
2016-03-29,2750.86,0.39,3.28,7.43
2016-03-30,2747.94,0,4.5,7.42
2016-03-31,2746.23,0,5.71,7.42
2016-04-01,2734.95,0.03,2.9,14.18
2016-04-02,2726.15,0,3.65,12.46
2016-04-03,2719.03,5.84,5.33,12.45
2016-04-04,2710.21,0.12,5.36,14.18
2016-04-05,2699.73,0,2.84,13.32
2016-04-06,2691.67,4.44,5.26,13.32
2016-04-07,2686.98,30.69,8.63,13.32
2016-04-08,2681.49,0.02,9.17,14.65
2016-04-09,2678.6,0,9.12,12.02
2016-04-10,2679.41,0.48,12.85,12.02
2016-04-11,2674.83,0.02,10.03,14.62
2016-04-12,2669.87,0,8.36,13.32
2016-04-13,2667.72,8.36,11.17,13.31
2016-04-14,2662.68,0.02,8.29,13.32
2016-04-15,2656.24,0,8.18,14.62
2016-04-16,2656.59,46.15,12.37,12.02
2016-04-17,2673,38.29,28.45,12.02
2016-04-18,2701.95,11.6,43.56,14.61
2016-04-19,2722.09,0.21,33.47,13.32
2016-04-20,2733.64,1.01,24.87,13.32
2016-04-21,2746.9,33.18,26.59,13.32
2016-04-22,2760.25,0,26.68,13.32
2016-04-23,2775.07,0,28.14,13.32
2016-04-24,2780.5,0,18.75,13.32
2016-04-25,2786.72,0,19.55,13.32
2016-04-26,2786.26,0,13.97,14.43
2016-04-27,2779.91,5.05,16.09,22.44
2016-04-28,2770.87,0.06,13.01,22.05
2016-04-29,2758.68,0,9.87,22.05
2016-04-30,2751.02,0,7.56,15.23
2016-05-01,2739.3,0,11.38,23.1
2016-05-02,2726.6,5.48,10.23,22.91
2016-05-03,2712.83,40.08,8.65,22.42
2016-05-04,2705.7,4.95,16.53,23.66
2016-05-05,2698.44,0.26,14.4,21.67
2016-05-06,2692.3,3.66,16.82,22.97
2016-05-07,2679.5,0,10.16,22.96
2016-05-08,2667.45,0,9.6,21.66
2016-05-09,2651.4,0,8.2,24.25
2016-05-10,2639.05,37.41,10.61,22.96
2016-05-11,2636.06,1.23,10.9,13.9
2016-05-12,2632.11,0,9.93,13.88
2016-05-13,2626.65,0.4,9.71,15.16
2016-05-14,2621.77,0,7.7,12.58
2016-05-15,2617.87,18.71,8.69,12.6
2016-05-16,2611.92,13.6,9.23,15.18
2016-05-17,2606.02,0,7.99,13.89
2016-05-18,2595.48,0,8.72,19.26
2016-05-19,2584.03,0,7.62,19.07
2016-05-20,2569.73,0,6.04,20.35
2016-05-21,2557.9,0,5.96,17.79
2016-05-22,2545.68,0,4.68,16.9
2016-05-23,2535.43,0,4.51,14.75
2016-05-24,2528,29.96,7.27,14.69
2016-05-25,2519.7,0.03,6.75,15.04
2016-05-26,2510.94,1.43,5.98,14.74
2016-05-27,2499.86,0,4.52,15.61
2016-05-28,2490.73,0,4.76,13.89
2016-05-29,2481.16,0,4.3,13.87
2016-05-30,2468.76,0,3.2,15.6
2016-05-31,2457.84,0,3.85,14.75
2016-06-01,2445.12,0,2.03,14.75
2016-06-02,2433.38,0.25,2.99,14.74
2016-06-03,2419.76,0.25,2,15.61
2016-06-04,2408.61,0,2.74,13.89
2016-06-05,2396.09,0,1.36,13.89
2016-06-06,2385.03,0,2.82,13.87
2016-06-07,2372.1,1.29,2.68,15.62
2016-06-08,2358.31,3.01,1.82,15.61
2016-06-09,2346.41,0,2.86,14.76
2016-06-10,2332.3,0,1.51,15.61
2016-06-11,2321.49,2.64,3.06,13.89
2016-06-12,2309.27,20.6,1.67,13.89
2016-06-13,2297.94,1.46,4.29,15.61
2016-06-14,2286.75,13.47,3.56,14.76
2016-06-15,2275.56,21.26,3.56,14.75
2016-06-16,2263.94,0.2,3.13,14.75
2016-06-17,2253.29,0,4.97,15.62
2016-06-18,2242.32,0,2.92,13.89
2016-06-19,2231.44,1.62,3,13.88
2016-06-20,2218.32,0,2.5,15.61
2016-06-21,2205.72,0,2.05,14.65
2016-06-22,2194.19,11.63,2.36,13.89
2016-06-23,2182.3,1.19,1.99,13.88
2016-06-24,2171.68,31.65,4.13,14.75
2016-06-25,2162.13,0.17,3.47,13.02
2016-06-26,2152.63,0,3.53,13.03
2016-06-27,2139.24,0,1.35,14.76
2016-06-28,2128.16,0.86,2.81,13.89
2016-06-29,2115.8,0,1.53,13.89
2016-06-30,2103.96,12.97,2.06,13.9
2016-07-01,2103.46,156.96,12.24,12.75
2016-07-02,2165.62,36.48,74.22,12.06
2016-07-03,2197.65,1.4,44.1,12.06
2016-07-04,2287.03,195.97,102.13,12.76
2016-07-05,2920.06,253.1,655.12,22.08
2016-07-06,3336.48,27.99,458.33,41.9
2016-07-07,3452.97,0.55,192.84,76.36
2016-07-08,3455.11,0.56,87.03,84.9
2016-07-09,3418.39,0,48.09,84.81
2016-07-10,3365.44,0,31.17,84.13
2016-07-11,3301.37,0.22,19.43,83.49
2016-07-12,3234.55,11.39,16.48,83.3
2016-07-13,3164.6,0,12.68,82.63
2016-07-14,3130.66,14.03,15.78,49.73
2016-07-15,3091.7,0.19,10.87,49.83
2016-07-16,3084.28,117.01,42.47,49.89
2016-07-17,3146.11,12.16,111.75,49.91
2016-07-18,3167.33,0.78,70.41,49.2
2016-07-19,3164.8,0.05,47.34,49.87
2016-07-20,3146.7,0,31.52,49.61
2016-07-21,3133.41,0,25.65,38.94
2016-07-22,3134.9,0,20.12,18.63
2016-07-23,3137.53,8.96,18.67,16.04
2016-07-24,3139.06,6.98,17.57,16.04
2016-07-25,3136.86,15.44,16.46,18.66
2016-07-26,3140.14,1.79,18.02,14.75
2016-07-27,3141.48,1.52,16.09,14.75
2016-07-28,3140.53,4.95,13.8,14.75
2016-07-29,3138.95,8.4,14.03,15.61
2016-07-30,3135.58,0.3,10.5,13.88
2016-07-31,3132.36,17.05,10.66,13.88
2016-08-01,3128.57,2.24,11.83,15.62
2016-08-02,3126.36,18.27,12.55,14.76
2016-08-03,3124.67,3.17,13.05,14.75
2016-08-04,3123.24,0,11.61,13.03
2016-08-05,3120.91,0,10.69,13.03
2016-08-06,3116.46,0.14,8.57,13.02
2016-08-07,3110.25,2.5,6.81,13.02
2016-08-08,3103.43,2.31,6.19,13.02
2016-08-09,3097.12,0.2,6.72,13.02
2016-08-10,3089.23,0,5.14,13.03
2016-08-11,3081.47,0,5.28,13.02
2016-08-12,3072.38,0,3.93,13.02
2016-08-13,3063.45,0,4.09,13.02
2016-08-14,3054.43,3.11,4.02,13.04
2016-08-15,3044.96,1.13,3.56,13.03
2016-08-16,3035.52,10.51,3.6,13.03
2016-08-17,3025.52,1.56,3.18,13.18
2016-08-18,3016.17,0.33,3.79,13.14
2016-08-19,3006.96,1.39,3.94,13.14
2016-08-20,2996.59,0,2.77,13.13
2016-08-21,2987.18,12.71,3.72,13.13
2016-08-22,2976.91,0.25,2.87,13.13
2016-08-23,2966.03,0.07,2.2,13.09
2016-08-24,2955.28,0,2.45,13.19
2016-08-25,2945.1,18.25,3,13.19
2016-08-26,2939.08,47.44,7.18,13.2
2016-08-27,2930.98,0.25,5.09,13.2
2016-08-28,2925.77,41.74,7.98,13.19
2016-08-29,2933.38,19.85,20.8,13.2
2016-08-30,2951.15,6.26,30.97,13.19
2016-08-31,2962.51,29.43,24.55,13.2
2016-09-01,2970.38,10.39,19.96,12.08
2016-09-02,2976.77,4.66,18.46,12.07
2016-09-03,2979.93,5.84,15.24,12.07
2016-09-04,2982.01,13.66,14.16,12.07
2016-09-05,2983.02,4.11,13.02,12.01
2016-09-06,2987.56,0,16.55,12
2016-09-07,2988.8,0.3,12.61,11.38
2016-09-08,2990.46,14.49,12.55,10.89
2016-09-09,2990.96,9.02,10.41,9.91
2016-09-10,2994.71,2.31,10.47,6.72
2016-09-11,2997.96,4.72,10,6.75
2016-09-12,3000.05,4.93,8.54,6.45
2016-09-13,3005.98,0.09,8.94,3.01
2016-09-14,3010.42,0.25,7.42,3
2016-09-15,3014.18,0.09,6.94,3.17
2016-09-16,3017.96,0.47,6.77,3
2016-09-17,3026.44,33.42,9.9,1.42
2016-09-18,3033.93,0.81,8.43,0.93
2016-09-19,3042.05,2.56,9.47,1.35
2016-09-20,3050.03,0.22,9.32,1.35
2016-09-21,3056.32,0,8.53,2.23
2016-09-22,3060.33,0,7.1,3.09
2016-09-23,3063.74,0,7.37,3.96
2016-09-24,3067.76,0,6.25,2.23
2016-09-25,3070.67,0,5.14,2.23
2016-09-26,3072.8,0,6.07,3.94
2016-09-27,3075.01,10.57,5.28,3.06
2016-09-28,3077.24,1.04,5.27,3.06
2016-09-29,3077.33,0.07,4.45,4.35
2016-09-30,3076.82,0,4.53,5.04
2016-10-01,3072.07,0,3.03,7.79
2016-10-02,3075.3,20.99,5.39,2.17
2016-10-03,3090.93,59.27,22.55,6.92
2016-10-04,3096.96,0.13,13.8,7.78
2016-10-05,3100.81,25.19,11.21,7.34
2016-10-06,3103.23,0.03,9.77,7.35
2016-10-07,3105.66,10.58,11.07,8.65
2016-10-08,3110.63,14.3,12.75,7.79
2016-10-09,3115.1,0,12.25,7.79
2016-10-10,3117.96,0,9.76,6.9
2016-10-11,3119.7,0,8.66,6.92
2016-10-12,3120.72,0,7.93,6.91
2016-10-13,3119.49,0,6.56,7.79
2016-10-14,3117.04,0,6.64,9.09
2016-10-15,3114.18,0,5.79,8.65
2016-10-16,3110.21,1.16,4.67,8.65
2016-10-17,3105.02,0.3,5.18,10.37
2016-10-18,3100.85,0,4.49,8.65
2016-10-19,3095.49,0,3.72,9.08
2016-10-20,3091.86,0.08,5.45,9.08
2016-10-21,3084.71,0.12,2.8,9.95
2016-10-22,3081.1,0.3,4.6,8.21
2016-10-23,3075.88,2.64,3,8.22
2016-10-24,3069.99,0.06,4.06,9.95
2016-10-25,3072.63,53.59,7.39,4.76
2016-10-26,3078.85,0.09,10.12,3.89
2016-10-27,3082.87,0,9.2,5.18
2016-10-28,3083.29,3.05,8.63,8.21
2016-10-29,3082.69,0.3,6.77,7.37
2016-10-30,3082.6,0,7.27,7.36
2016-10-31,3077.22,0,4.52,9.91
2016-11-01,3075.86,0,6.42,7.77
2016-11-02,3072.89,0,4.83,7.79
2016-11-03,3070.86,0.3,5.74,7.77
2016-11-04,3065,0,2.79,8.65
2016-11-05,3063.14,0.08,5.06,6.92
2016-11-06,3061.3,0.4,5.07,6.91
2016-11-07,3057.05,8.39,4.43,8.66
2016-11-08,3053.43,3.08,4.14,7.78
2016-11-09,3049.29,0,4.51,8.64
2016-11-10,3045.85,6.84,5.2,8.64
2016-11-11,3041.12,2.34,3.92,8.64
2016-11-12,3037.09,0,3.76,7.79
2016-11-13,3033.06,0.09,3.75,7.77
2016-11-14,3027.25,0.41,3.7,9.51
2016-11-15,3023.15,0,4.54,8.65
2016-11-16,3018.04,0,3.55,8.64
2016-11-17,3012.85,0,3.46,8.65
2016-11-18,3009.85,4.84,4.79,7.79
2016-11-19,3005.77,0.75,2.84,6.92
2016-11-20,3003.37,0.09,4.51,6.9
2016-11-21,2998.1,0,2.51,7.78
2016-11-22,2994.62,2.54,3.87,7.35
2016-11-23,2988.46,0.17,2.06,8.21
2016-11-24,2982.31,0.09,3.37,9.52
2016-11-25,2975.58,0,2.78,9.51
2016-11-26,2969.65,0.51,2.72,8.65
2016-11-27,2962.46,0.66,1.44,8.64
2016-11-28,2957.23,0,3.42,8.64
2016-11-29,2952.61,0,3.17,7.79
2016-11-30,2945.73,1.79,0.91,7.79
2016-12-01,2941.12,0.26,4.21,8.81
2016-12-02,2933.08,0,1.65,9.68
2016-12-03,2925.55,0,1.71,9.24
2016-12-04,2919.2,0,2.24,8.59
2016-12-05,2910.53,1.01,1.3,9.98
2016-12-06,2904.6,0.02,4.14,10.08
2016-12-07,2896.53,0.1,1.62,9.69
2016-12-08,2887.93,0.17,1.06,9.67
2016-12-09,2881.63,5.65,3.39,9.69
2016-12-10,2874.88,0,2.51,9.26
2016-12-11,2866.51,0.1,0.87,9.24
2016-12-12,2859.45,0,0.9,7.95
2016-12-13,2854.63,0.17,3.13,7.95
2016-12-14,2849.24,3.16,2.55,7.95
2016-12-15,2842.23,0.2,0.94,7.95
2016-12-16,2835.8,0.05,1.97,8.39
2016-12-17,2829.97,0.08,1.69,7.53
2016-12-18,2824.62,0,2.16,7.52
2016-12-19,2819.27,0.08,3.03,8.38
2016-12-20,2813.35,0,2.04,7.95
2016-12-21,2810.22,38.99,4.83,7.96
2016-12-22,2822.88,63.42,16.48,3.81
2016-12-23,2845.35,2.16,24.63,2.16
2016-12-24,2865.25,0.23,22.49,2.59
2016-12-25,2882.09,0,19.44,2.59
2016-12-26,2889.42,5.33,11.64,4.32
2016-12-27,2896.17,5.43,12.37,5.62
2016-12-28,2901.15,0.23,11.03,6.05
2016-12-29,2903.39,0,9.16,6.91
2016-12-30,2901.85,0.04,6.66,8.21
2016-12-31,2900.79,0.07,6.28,7.35
2017-01-01,2900.78,0.11,7.88,7.88
2017-01-02,2896.63,0.04,5.47,9.62
2017-01-03,2894.38,0,6.5,8.75
2017-01-04,2891.31,0,5.67,8.75
2017-01-05,2888.35,0.33,5.8,8.77
2017-01-06,2882.68,0.02,4.38,10.05
2017-01-07,2879.85,0.08,5.49,8.32
2017-01-08,2875.96,1.07,4.45,8.33
2017-01-09,2869.6,1.04,3.69,10.05
2017-01-10,2865.13,0,4.73,9.19
2017-01-11,2859.5,0,3.55,9.2
2017-01-12,2855.16,0.45,4.84,9.18
2017-01-13,2847.2,0.03,2.09,10.05
2017-01-14,2841.71,0,2.84,8.32
2017-01-15,2836.82,0,3.42,8.32
2017-01-16,2829.59,0,2.83,10.05
2017-01-17,2822.96,0,2.55,9.18
2017-01-18,2817.39,0,3.61,9.19
2017-01-19,2811.37,0,3.16,9.18
2017-01-20,2804.78,6.31,2.59,9.18
2017-01-21,2800.39,0.6,3.93,8.32
2017-01-22,2794.39,0.66,2.32,8.32
2017-01-23,2786.1,0.09,1.76,10.05
2017-01-24,2780.71,0,4.22,9.62
2017-01-25,2772,0,0.9,9.62
2017-01-26,2764.34,0,1.96,9.61
2017-01-27,2758.41,4.96,3.26,9.18
2017-01-28,2751.35,0.34,2.1,9.16
2017-01-29,2745.33,11.65,3.59,9.61
2017-01-30,2738.97,2.6,3.27,9.62
2017-01-31,2731.84,0.31,2.49,9.62
2017-02-01,2724.02,0,1.62,9.45
2017-02-02,2717.93,0,3.79,9.88
2017-02-03,2709.49,0,2.31,10.75
2017-02-04,2703.98,0,3.52,9.03
2017-02-05,2695.79,1,0.83,9.02
2017-02-06,2686.85,0.02,1.8,10.75
2017-02-07,2680.37,0,2.98,9.45
2017-02-08,2672.69,0,1.78,9.46
2017-02-09,2665.57,0,2.34,9.46
2017-02-10,2657.47,0,1.36,9.46
2017-02-11,2650.94,0,2.5,9.02
2017-02-12,2643.43,0,1.51,9.02
2017-02-13,2634.72,0,1.6,10.31
2017-02-14,2627.13,0,1.86,9.45
2017-02-15,2620.22,0,2.55,9.46
2017-02-16,2612.22,0.04,1.46,9.45
2017-02-17,2605.55,10.49,3.65,10.33
2017-02-18,2600.11,0,3.15,8.58
2017-02-19,2593.69,3.04,2.17,8.59
2017-02-20,2587.48,9.13,4.12,10.32
2017-02-21,2581.75,0,3.74,9.48
2017-02-22,2576.04,12.83,3.3,9.02
2017-02-23,2572.4,0.25,4.1,7.73
2017-02-24,2569.33,0,4.65,7.72
2017-02-25,2564.2,0.13,2.59,7.72
2017-02-26,2560.06,0,3.58,7.72
2017-02-27,2553.31,0,2.7,9.45
2017-02-28,2547.67,0,3.81,9.45
2017-03-01,2538.52,0.18,1.23,10.37
2017-03-02,2532.25,3.31,4.1,10.37
2017-03-03,2523.98,0,1.25,9.51
2017-03-04,2518.98,0,4.51,9.51
2017-03-05,2511.95,0.83,2.48,9.52
2017-03-06,2504.56,1.97,2.13,9.52
2017-03-07,2497.85,0.04,2.81,9.51
2017-03-08,2489.97,0,1.62,9.51
2017-03-09,2483.18,0,3.16,9.95
2017-03-10,2475.86,0,3.07,10.38
2017-03-11,2467.61,0,1.3,9.54
2017-03-12,2461.52,0,3.42,9.52
2017-03-13,2453.72,0,2.59,10.38
2017-03-14,2446.59,0.25,2.82,9.95
2017-03-15,2440.24,0,2.29,8.65
2017-03-16,2433.89,0,2.3,8.65
2017-03-17,2427.97,0,3.58,9.51
2017-03-18,2423.22,0,3.03,7.78
2017-03-19,2417.96,0,2.52,7.79
2017-03-20,2410.72,0,2.28,9.52
2017-03-21,2406.82,1.11,4.74,8.64
2017-03-22,2401.17,0,3.01,8.64
2017-03-23,2394.91,0,2.38,8.65
2017-03-24,2388.12,0,2.73,9.51
2017-03-25,2384.08,8.21,3.73,7.78
2017-03-26,2380.32,6.45,4.03,7.78
2017-03-27,2375.54,3.46,4.71,9.5
2017-03-28,2371.4,0.07,4.47,8.62
2017-03-29,2365.7,0,3.01,8.7
2017-03-30,2361.45,0,4.41,8.66
2017-03-31,2357.62,16.78,5.68,9.51
2017-04-01,2354.07,11.92,5.95,9.5
2017-04-02,2351.15,0.04,6.59,9.5
2017-04-03,2344.91,0,5.42,11.66
2017-04-04,2341.37,0,6.83,10.37
2017-04-05,2339.14,20.44,8.16,10.38
2017-04-06,2341.26,19.23,12.47,10.37
2017-04-07,2348.57,0,17.68,10.37
2017-04-08,2358.98,0.11,19.91,9.5
2017-04-09,2369.95,5.22,20.49,9.5
2017-04-10,2378.34,0,17.06,8.67
2017-04-11,2386.28,9.76,14.9,6.96
2017-04-12,2390.55,0.02,13.38,9.12
2017-04-13,2388.86,0,11.31,13
2017-04-14,2386.14,6.03,10.27,12.99
2017-04-15,2382.79,0.11,9.64,12.99
2017-04-16,2378.66,0,8.86,12.99
2017-04-17,2376.4,28.7,10.72,12.98
2017-04-18,2372.82,24.64,11.14,14.71
2017-04-19,2373.58,0.02,15.46,14.7
2017-04-20,2374.46,0.34,15.61,14.73
2017-04-21,2375.86,2.84,16.11,14.71
2017-04-22,2376.45,0.44,15.3,14.72
2017-04-23,2374.18,0,12.43,14.71
2017-04-24,2375.05,0,11.7,10.82
2017-04-25,2373.36,0,9.13,10.82
2017-04-26,2372.82,0,10.3,10.83
2017-04-27,2369.31,0,7.32,10.83
2017-04-28,2365.4,0,6.92,10.83
2017-04-29,2360.87,0,6.29,10.82
2017-04-30,2356.86,0,6.83,10.83
2017-05-01,2351.95,0,6.51,11.43
2017-05-02,2346.14,0,5.61,11.43
2017-05-03,2339.82,0,5.1,11.42
2017-05-04,2332.6,0.03,4.22,11.43
2017-05-05,2324.89,0,3.73,11.43
2017-05-06,2316.69,0,3.23,11.44
2017-05-07,2309.14,0,3.89,11.44
2017-05-08,2300.98,0,3.28,11.45
2017-05-09,2292.33,2.96,3.23,11.88
2017-05-10,2284.21,2.32,3.77,11.88
2017-05-11,2274.71,0,2.38,11.88
2017-05-12,2266.64,6.54,3.81,11.88
2017-05-13,2258.47,15.06,3.71,11.88
2017-05-14,2249.55,0.17,2.97,11.88
2017-05-15,2241.93,0.03,4.25,11.87
2017-05-16,2232.06,0.04,2,11.88
2017-05-17,2223.23,2.83,3.05,11.88
2017-05-18,2212.78,0.02,2.29,12.74
2017-05-19,2201.75,0,2.57,13.6
2017-05-20,2191.01,0,2,12.75
2017-05-21,2180.68,0,2.42,12.75
2017-05-22,2169.53,0,1.57,12.74
2017-05-23,2159.15,11.64,2.35,12.73
2017-05-24,2148.93,10.98,2.51,12.73
2017-05-25,2138.27,0.07,2.05,12.72
2017-05-26,2127.15,0.08,1.61,12.73
2017-05-27,2115.47,0,1.83,13.51
2017-05-28,2103.48,0,1.51,13.5
2017-05-29,2091.42,0,1.45,13.51
2017-05-30,2079.54,0,1.62,13.51
2017-05-31,2067.7,0.02,1.67,13.5
2017-06-01,2060.31,18.64,1.96,9.35
2017-06-02,2051.87,0.16,1.44,9.87
2017-06-03,2043.94,0,1.91,9.85
2017-06-04,2036.25,2.06,2.19,9.87
